,Description,Ammonia,Apple,Apricot,Berry,Blue,Blueberry,Butter,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Fruit,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Menthol,Mint,Minty,None,Nutty,Orange,Peach,Pear,Pepper,Pine,Pineapple,Plum,Pungent,Rose,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree,Tropical,Vanilla,Violet,Woody
1195,kong indica dominant strain bred holy smoke seed created hybrid crossing motavation backcrossed white russian powerhouse hybrid take namesake strength appearance hairy bud secrete massive amount thc rich resin promised heavy trichome coverage kong pack punch leaf body anchored relaxation mind float happy escape,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,kool aid smile andromeda strain deep purple cross fruity parent robust resin producing flower product purple drink x cherry sauce carry telltale note complex lineage flavor appearance developing fat knotty cola reek grape candy kool aid smile flavorful crowd pleaser indica dominant effect mid level physical sedation coupled bright whimsical mental state kool aid smile sure elevate mood mute nausea minor physical pain ignite appetite,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,kosher kush offered now seed form dna genetics originated los angeles clone strain winner high time cannabis cup s best indica   well best strain  kosher kush produce staggering level thc sample testing  known one odiferous og kush related strain unique yet familiar smell reminiscent rich earth fruit considered many one tastiest smoke around high experienced typical many heavy indica strain producing pronounced relaxation pain relief sleep often following close behind,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,kosher tangie   indica dominant hybrid combine two award winning strain dna genetics taking musky pine aroma kosher kush crossing sweet tangerine note tangie kosher tnagie complex palate skunky citrus flavor combination indica sativa genetics provide balanced effect calm body lift mood,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1199,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1200,kraken mythical strain unknown parentage brought u spanish breeder buddha seed breeding power production mind indica hybrid produce chunky dense bud blanket crystal resin producing big harvest intensely euphoric effect monster indica life name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1201,krishna kush colorado seed inc kush grower s dream stout purple plant produce dense cola rich glittering trichomes combining element lavender big skunk korean afghani super skunk house genetics gupta kush strain creates deeply sedative smoke perfume air pungent floral undertone,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,mysterious clone hybrid kryptonite rumored cross mendocino purps killer queen created breeder bay area s famed oaksterdam university known produce thc level  indica dominant strain good choice seeking treat serious pain without extreme sleepiness associated pure indicas kryptonite feature musty tropical fruit smell sweet sugary flavor reminiscent cinderella  one parent strain killer queen,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,open mind hybrid strain named everyone s favorite alien baby bred terraform genetics kuato s resin coated bud release strong spicy aroma orange zest cross alien orange cookie blucifer take ancestor blue dream boasting energetic body buzz uplifted cerebral experience great plant grower level expect high yield dense frosty flower around  day,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1204,kubbie kush cresco lab indica dominant cross lemon alien pre  bubba kush flower s alien lineage give bud density copious resin production well sweet floral terpene profile bubba kush attribute felt creeping physical sensation weighs body without overly sedative kubbie kush relaxing strain ideal consumption near end day may help shrug physical mental stress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1205,kuchi hybrid bred devil s harvest seed company combine exodus cheese sfv og kush produce sweet tangy fruit flavor piney note kush influence though balanced relaxing indica uplifting sativa genetics indica punch often shine thanks influence sfv og kush s potent pain fighting effect,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,kurple fantasy mostly indica strain show beauty deep hue purple brightened starry coat crystal trichomes  kurple fantasy took nd place high time denver medical cannabis cup indica category sweet grape aroma accent full body experience indica whose effect often described easy relaxed euphoria according breeder imperial genetics kurple fantasy cross  og kush old man purps,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1207,kush cleaner hybrid strain combine kush genetics jack s cleaner exactly kush used breeding sativa leaning strain debate og kush ogre purple kush likely suspect aroma strong mix earthiness pine much jack herer ancestor expect kush cleaner focus effort cerebrally mellow relaxation will eventually permeate throughout body easing pain tension,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,kush rise colorado seed inc odoriferous blend tropical element citrus greenery mixed pungent earth gentle sweetness quality ocean grown genetics combining hawaiian sunrise rug burn og co seed inc crafted strain bright mental alertness coated calming body buzz kush rise another fantastic beach chair bud crew colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,kush n cheese dinafem seed pungent cross known good expert novice grower created crossing emerald og uk cheese pungent pairing emits savory stink cheese oil citrus offering predominantly physical effect kush n cheese lean toward indica dominant effect remaining somewhat functional hybrid anticipate long lasting relaxation increase weight depth continued consumption,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1210,kushadelic soma seed mix potency indica cerebral energy sativa g  haze og kush cross whether re socializing enjoying company kushadelic provides comfortable versatile buzz moderate dos floral citrus aroma kushadelic s haze genetics pierce dominant earthy hashy note soma recommends growing kushadelic organic soil allowing   week full flowering indoors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1211,sativa dominant marijuana hybrid strain developed resilient hardy grower won breeder t h seed rd place sativa category  high time cannabis cup kushage plant come og kush sage parent many sativas slightly longer flowering time   week plant lot branch dark green leaf bud light green smell fresh cut pine kushage good choice cerebral buzz might creative juice flowing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,kushashima hybrid strain competed  l cannabis cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1213,kushberry perfect blend two west coast flavor blueberry oregon og kush la exotic flavor doesn t rival strength one dna genetics strongest strain kushberry known relieving pain sleeplessness appetite loss,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,l eagle eagle hybrid blend candy haze skunk  genetics offered l eagle service denver colorado s fruity inhale exhale brings sweet spicy aftertaste alongside inspirational buzz encourages activity highly potent energetic great daytime strain user high thc tolerance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1215,l sunshine designer strain darkhorse genetics crafted cannabis comedy duo cheech chong complex heritage grab bag genetic cross including chem soda f x starfighter tahoe phenotype x coal creek kush x strawberry diesel hybrid blend active body effect cerebral indicas offer bud functional smaller dos potent enough satisfy seasoned consumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,federal reserve los angeles kush another heavy indica cut southern california created crossing sfv og special los angeles kush phenotype strain offer deep relaxation sedation federal reserve s terpene profile strong pungent smelling pine gas skunk body effect help sooth minor physical pain help nullify stress anxiety,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1217,la chocolate bred dna genetics   indica dominant strain parented cherished la confidential indica chocolope sativa power couple collectively pass best quality thick resin production heavy yield sweet earthy aroma chocolate coffee soothing physical effect sink body keeping relaxed kindling appetite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,la confidential known popular successful strain bud frosty lime green appearance little purple leaf taste smooth piney classic skunky aroma linger long overall la confidential well rounded strain delivers fast approaching sensation psychedelic super calming mind body newer patient seeking relief la confidential lull sleep treat acute pain,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,la jack rare sativa strain mysterious heritage true cross unknown many cannabis aficionado encountered west coast native say cross candy jack la confidential rich lemon pine smoke adopts fruit salad flavor exhale spacey strain offer mental energy weighted body,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1220,la kookies los angeles kush s version legendary california native girl scout cooky strain take potent gsc phenotype cross og kush breath genetic relative gsc tertiary backcross enriches strain s cookie attribute enhancing savory terpene profile aroma pungent doughy touch pine flavor sweet candied cherry butter cooky earth perfect middle road hybrid relaxes body enhancing mood making natural complement consumer suffering chronic pain,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,originating los angeles california la kush hybrid obscure genetic root confused og los angeles kush general consensus la kush variety og kush possibly select phenotype abusive og spite mystery la kush present earthy mix pine menthol flavor happy effect bring smile face lifting mood relaxing sore muscle looking alleviate stress need spark creativity look la kush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,la og potent variety medical cannabis earthy taste powerful head body high,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,la ultra resin seed strong indica strain whose genetics kept secret breeder name hint la confidential mk ultra cross   indica dominant hybrid la ultra provides mesmerizing trippy high lends spark creativity harness indica spicy fruity fragrance bud grow chunky finger calyx utterly drenched resin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,la woman match two multi award winning strain dna genetics martian mean green la confidential strain s taste sweet robust flavor lasting well exhale s hard go wrong la woman s incredible smell potency strain frosty bud definitely crowd pleaser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1225,lapd perfectly balanced hybrid named parent strain la confidential purple diesel flavorful medley sweet grape earthy pine spicy pepper build complex aroma lapd s compact crimson purple bud small moderate dos induce mellow cerebral euphoria sink rest body full physical calm according breeder california bean bank lapd s abbreviated name appropriately describes variable effect protect serve take lapd typically chosen patient treating pain cramp stress fatigue hybrid grows best greenhouse garden using sea screen green method flowering time   day,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1226,lsd strain bred barneys farm lineage mazar sharif skunk  disease resistant plant well growing condition bud form curved triangle yielding approximately  gram per square meter flowering time approximately   week marijuana strain popular delivering vivid psychedelic experience powerful body buzz cerebral high thc content measured  cbd  ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1227,lvpk la vega purple kush member notorious purple kush family california strain primarily cross purple afghani hindu kush though strain may mix lvpk indica dominant hybrid combine sharp cerebral quality sativas body heavy sleepy effect indicas dark herbal taste skunky smell strain sure provide user especially kush lover satisfying medicated experience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,la niña close relative el niño sativa dominant hybrid cross haze white widow large airy bud offer mild sweet fruity aroma clear functional effect make strain great daytime choice recommended beginning grower tall plant requires judicious attention flowering   week,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,lady liberty balanced   hybrid strain delivers strong blast energized euphoria alongside sweet grapefruit aroma note citrus arrive inhale sweet earthiness unleashed exhale flavorful introduction lady liberty s dual edged head body effect relaxation overcomes physical sens uplifting euphoria shake creativity happiness wide awake wear potency crystal coat trichomes shining testament lady liberty s thc content often surpasses ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,ladyburn  green house seed indica dominant hybrid cross jack herer ice dream balanced effect offer physical mental relief well effective pain management beginner grower will find success indoor outdoor grows flower around  week,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,lake fire hybrid gorilla glue  kobain kush bred red eyed genetics result heavily frosted chocolate pine flavored mixture diesel fume produce balanced effect stimulate mind relaxing body influence kobain kush genetics add vigor minimizes difficulty cultivating spinoff award winning gorilla glue ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,called lamb s breath lamb s bread bright green sticky sativa strain effect known give mass amount energy positive introspection stress subsides quickly lamb s bread buzz help ease depression origin plant come jamaica reported even bob marley encountered wonderful slice cannabis genealogy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1233,created t h seed lambo notable bred specifically grow well outside cross jamaican haze jamaican purple super afghan guerilla grower strong natural resistance mold pest  week flowering time making ideal warmer climate want give outdoor growing try originally named rambo strain redubbed thanks litigious copyright people s still good stuff,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1234,lamborghini lambo sativa dominant hybrid strain combine upbeat high energy lamb s bread relaxing blissful quality holy grail kush strain inherits complex flavor profile begin sharp piney inhale end sour lime exhale large bud bloom sticky coat crystal trichomes show lambo s potency,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,larry bird kush nearly perfect   hybrid strain named famous boston celtic basketball player strain combine sunset sherbet thin mint girl scout cooky famous west coast tastemakers cookie fam genetics aroma great white hope thick sweet grape tang reminiscent grape crush deep purple sugar leaf dense layer trichomes illustrate strain s indica parentage lbk s effect uplifting heady making perfect strain consumer looking indica flavor smell retaining physical sativa effect,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1236,larry og called lemon larry yet another member famous ocean grown family originally created orange county indica cross og kush sfv og larry og produce potent yet easy body buzz will allow relax getting thing done effect happy overwhelming member og family strain clean piney aroma nugs tend dense feature distinct burnt orange hair longer average,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
